target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T235.1,T235_P01.M69,56,235,1,P01,P,1,Brysbaert,660,69,0,69,66,0.0260,0.9683,0.0287,0.0359,31.1027,13.4730,13.8460,1738.5,10.61,143.99,0,(),0.6875,0.7576,0.1200,0.0741,0.5716,1.3468,incorrect,incorrect,0,1,0,(null)
T235.1,T235_P01.M70,56,235,1,P01,P,1,Brysbaert,660,70,0,45,66,0.0649,0.9038,0.0775,0.0485,31.3070,13.6897,14.0885,1789.8,9.95,150.04,0,(),0.7188,0.7879,0.1154,0.0714,0.7668,0.6681,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M71,56,235,1,P01,P,1,Brysbaert,660,71,0,76,66,0.0390,0.9434,0.0463,0.0398,31.3115,13.8269,14.2351,1592.0,9.85,151.34,0,(),0.6562,0.7576,0.1600,0.0741,0.7829,0.6848,incorrect,incorrect,0,1,0,(null)
T235.1,T235_P01.M72,56,235,1,P01,P,1,Brysbaert,660,72,0,43,66,0.1039,0.8367,0.1270,0.2312,8.1053,5.6516,6.2448,1663.4,2.98,25.08,0,(),0.5938,0.7879,0.3448,0.1034,2.7361,1.3203,acceptable,acceptable,1,0,0,(null)
T235.1,T235_P01.M73,56,235,1,P01,P,1,Brysbaert,660,73,0,34,66,0.0779,0.8846,0.0930,0.2101,8.5472,6.2182,6.9263,1666.9,3.64,25.34,0,(),0.6562,0.7273,0.3000,0.1111,3.1763,1.3584,incorrect,incorrect,0,0,0,(null)
T235.1,T235_P01.M74,56,235,1,P01,P,1,Brysbaert,660,74,0,130,66,0.2597,0.7640,0.2474,0.2843,8.1740,5.3268,5.6082,2166.2,0.84,26.42,0,(),0.6250,0.7879,0.3103,0.1333,2.7774,0.9661,acceptable,acceptable,1,1,0,(null)
T235.1,T235_P01.M75,56,235,1,P01,P,1,Brysbaert,660,75,0,173,66,0.4675,0.6476,0.4018,0.3676,7.7113,4.8848,5.1070,3006.3,5.78,12.80,0,(),0.8125,0.9091,0.3810,0.2857,3.3824,0.8977,acceptable,acceptable,1,1,0,(null)
T235.1,T235_P01.M76,56,235,1,P01,P,1,Brysbaert,660,76,0,178,66,0.4286,0.6598,0.3793,0.3091,9.6054,5.9833,6.2723,3045.8,7.25,16.11,0,(),0.7812,0.8485,0.3750,0.3333,4.1843,0.9287,acceptable,acceptable,1,1,0,(null)
T235.1,T235_P01.M77,56,235,1,P01,P,1,Brysbaert,660,77,0,116,66,0.4286,0.6421,0.3903,0.3257,8.8109,5.6409,5.6467,2946.1,6.59,14.64,0,(),0.7812,0.8788,0.3421,0.3095,3.9860,0.9972,acceptable,acceptable,1,1,0,(null)
T235.1,T235_P01.M78,56,235,1,P01,P,1,Brysbaert,660,78,0,308,66,0.5195,0.7192,0.3648,0.4292,6.2101,4.1514,4.2563,3043.8,4.15,12.12,0,(),0.8125,0.9091,0.3810,0.3023,2.8046,0.8970,acceptable,acceptable,1,1,0,(null)
T235.1,T235_P01.M79,56,235,1,P01,P,1,Brysbaert,660,79,0,198,66,0.5455,0.6417,0.4325,0.3937,8.5619,3.7357,4.2629,2700.8,6.28,17.72,0,(),0.8125,0.8788,0.3500,0.2564,2.4159,1.0018,acceptable,acceptable,1,1,0,(null)
