4
61 312 0 /local/master/Evaluation/R61/T312/INT.1
61 314 0 /local/master/Evaluation/R61/T314/INT.1
61 315 0 /local/master/Evaluation/R61/T315/INT.1
61 316 0 /local/master/Evaluation/R61/T316/INT.1
target_id,identification,round,target,interface,p_id,p_type,p_rank,name,uid,model,e,nclash,threshold,fnat,fnonnat,f1,dockq,lrms,irms,srms,ia,dL,thetaL,nchain,(seqid//),fIR_L,fIR_R,fOP_L,fOP_R,mrms_L,mrms_R,classification,main_classification,stars,clashes,low_id,md5
T312.1,T312_P03.M53,61,312,1,P03,P,3,LZERD,249,53,1,10,89,0.0000,0.9804,0.0000,0.0560,20.1991,11.2498,11.9956,1698.4,8.90,108.73,0,(),0.1200,0.7857,0.8800,0.1538,1.2779,3.9526,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M54,61,312,1,P03,P,3,LZERD,249,54,1,8,89,0.0167,0.9818,0.0175,0.0563,21.1182,13.3168,13.4831,1482.5,8.11,146.24,0,(),0.4400,0.4643,0.5769,0.3810,0.9438,4.2105,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M55,61,312,1,P03,P,3,LZERD,249,55,1,23,89,0.0000,0.9091,0.0000,0.0495,21.4416,13.2956,13.5975,1658.2,7.96,135.80,0,(),0.1200,0.7857,0.8889,0.1538,1.2347,2.2819,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M56,61,312,1,P03,P,3,LZERD,249,56,1,5,89,0.0000,0.7292,0.0000,0.0545,20.2761,12.5883,13.6917,1594.1,6.17,174.60,0,(),0.0000,0.5714,1.0000,0.2381,1.2473,4.0471,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M57,61,312,1,P03,P,3,LZERD,249,57,1,12,89,0.0000,0.4516,0.0000,0.0476,21.9328,13.4363,14.3355,847.9,9.98,175.16,0,(),0.0000,0.4286,1.0000,0.0769,1.1942,3.2929,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M58,61,312,1,P03,P,3,LZERD,249,58,1,38,89,0.0667,0.9596,0.0501,0.0781,19.8666,13.2184,13.3195,2208.1,6.52,156.81,0,(),0.2800,0.7143,0.8000,0.3548,0.9957,4.4390,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M59,61,312,1,P03,P,3,LZERD,249,59,1,22,89,0.0000,1.0000,0.0000,0.0582,19.4101,12.7741,12.8281,1151.5,9.85,131.40,0,(),0.2000,0.3929,0.8000,0.3125,1.1501,4.2946,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M60,61,312,1,P03,P,3,LZERD,249,60,1,43,89,0.0167,0.9722,0.0212,0.0551,21.2710,14.4812,14.4413,1857.4,5.34,158.98,0,(),0.2000,0.5714,0.8276,0.3333,0.9321,4.6888,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M61,61,312,1,P03,P,3,LZERD,249,61,1,3,89,0.0000,0.6957,0.0000,0.0442,22.9438,13.6609,14.6168,837.5,10.74,175.27,0,(),0.0000,0.3929,1.0000,0.2667,1.2350,4.1837,incorrect,incorrect,0,0,0,(null)
T312.1,T312_P03.M62,61,312,1,P03,P,3,LZERD,249,62,1,29,89,0.0833,0.9432,0.0676,0.0844,19.9777,11.4036,11.9018,2403.8,7.60,111.90,0,(),0.8400,0.6786,0.4167,0.3214,1.0693,4.4252,incorrect,incorrect,0,0,0,(null)
